State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,07-01-2024,3250,3700,3475
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,14-01-2024,4618,4933,4775
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,21-01-2024,1428,1857,1642
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,28-01-2024,4176,4389,4282
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,04-02-2024,4300,4424,4362
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,11-02-2024,1772,2016,1894
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,18-02-2024,2524,2821,2672
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,25-02-2024,2492,2675,2583
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,03-03-2024,1952,2304,2128
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,10-03-2024,3181,3503,3342
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,17-03-2024,3805,4168,3986
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,24-03-2024,2809,2969,2889
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,31-03-2024,2593,2951,2772
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,07-04-2024,4222,4509,4365
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,14-04-2024,3481,3713,3597
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,21-04-2024,4278,4392,4335
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,28-04-2024,2640,2752,2696
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,05-05-2024,2068,2430,2249
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,12-05-2024,1564,1983,1773
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,19-05-2024,4935,5064,4999
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,26-05-2024,2275,2492,2383
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,02-06-2024,4521,5009,4765
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,09-06-2024,3326,3771,3548
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,16-06-2024,2585,3061,2823
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,23-06-2024,3335,3678,3506
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,30-06-2024,4352,4528,4440
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,07-07-2024,2394,2555,2474
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,14-07-2024,2583,2956,2769
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,21-07-2024,3431,3531,3481
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,28-07-2024,3383,3589,3486
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,04-08-2024,1501,1998,1749
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,11-08-2024,1532,1969,1750
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,18-08-2024,2365,2837,2601
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,25-08-2024,3063,3365,3214
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,01-09-2024,1591,1704,1647
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,08-09-2024,3820,4270,4045
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,15-09-2024,1999,2293,2146
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,22-09-2024,1983,2243,2113
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,29-09-2024,2948,3432,3190
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,06-10-2024,2153,2289,2221
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,13-10-2024,3887,4013,3950
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,20-10-2024,2214,2380,2297
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,27-10-2024,3884,4198,4041
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,03-11-2024,3575,3964,3769
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,10-11-2024,2122,2573,2347
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,17-11-2024,2564,2869,2716
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,24-11-2024,2556,2698,2627
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,01-12-2024,4067,4425,4246
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,08-12-2024,1521,1993,1757
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,15-12-2024,3420,3815,3617
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,22-12-2024,2392,2681,2536
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,29-12-2024,3820,4221,4020
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,05-01-2025,4499,4929,4714
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,12-01-2025,4043,4424,4233
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,19-01-2025,3823,4200,4011
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,26-01-2025,3230,3402,3316
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,02-02-2025,2388,2856,2622
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,09-02-2025,2947,3422,3184
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,16-02-2025,4635,5124,4879
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,23-02-2025,2349,2831,2590
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,02-03-2025,3191,3457,3324
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,09-03-2025,2922,3248,3085
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,16-03-2025,2129,2344,2236
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,23-03-2025,3140,3481,3310
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,30-03-2025,4959,5391,5175
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,06-04-2025,2444,2752,2598
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,13-04-2025,2374,2592,2483
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,20-04-2025,5086,5209,5147
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,27-04-2025,3987,4178,4082
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,04-05-2025,3362,3610,3486
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,11-05-2025,3821,3973,3897
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,18-05-2025,4105,4469,4287
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,25-05-2025,3482,3888,3685
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,01-06-2025,3469,3943,3706
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,08-06-2025,3107,3403,3255
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,15-06-2025,3666,3967,3816
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,22-06-2025,3043,3365,3204
Andhra Pradesh,Tirupati,Tirupati Mandi,Groundnut,Local,FAQ,29-06-2025,2339,2456,2397
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,01-01-2023,2812,3168,2990
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,08-01-2023,1988,2394,2191
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,15-01-2023,4281,4672,4476
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,22-01-2023,1901,2341,2121
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,29-01-2023,4313,4624,4468
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,05-02-2023,1337,1699,1518
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,12-02-2023,1469,1746,1607
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,19-02-2023,4389,4608,4498
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,26-02-2023,3025,3518,3271
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,05-03-2023,3159,3502,3330
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,12-03-2023,4207,4312,4259
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,19-03-2023,4481,4805,4643
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,26-03-2023,4264,4707,4485
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,02-04-2023,3811,4228,4019
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,09-04-2023,3070,3252,3161
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,16-04-2023,3067,3222,3144
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,23-04-2023,3342,3463,3402
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,30-04-2023,4011,4120,4065
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,07-05-2023,3064,3388,3226
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,14-05-2023,2895,3117,3006
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,21-05-2023,4820,5220,5020
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,28-05-2023,4561,4727,4644
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,04-06-2023,3260,3721,3490
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,11-06-2023,1732,1913,1822
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,18-06-2023,2264,2494,2379
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,25-06-2023,1612,1961,1786
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,02-07-2023,1695,1866,1780
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,09-07-2023,3223,3392,3307
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,16-07-2023,2987,3221,3104
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,23-07-2023,3108,3453,3280
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,30-07-2023,1489,1872,1680
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,06-08-2023,3135,3281,3208
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,13-08-2023,4566,4907,4736
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,20-08-2023,4138,4526,4332
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,27-08-2023,4280,4649,4464
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,03-09-2023,3464,3624,3544
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,10-09-2023,3423,3794,3608
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,17-09-2023,3113,3456,3284
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,24-09-2023,4678,4815,4746
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,01-10-2023,3149,3567,3358
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,08-10-2023,4694,4898,4796
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,15-10-2023,1731,1907,1819
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,22-10-2023,3661,3978,3819
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,29-10-2023,3172,3326,3249
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,05-11-2023,4791,5273,5032
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,12-11-2023,2695,3008,2851
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,19-11-2023,4310,4723,4516
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,26-11-2023,3588,3754,3671
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,03-12-2023,4162,4290,4226
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,10-12-2023,4646,4864,4755
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,17-12-2023,2315,2565,2440
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,24-12-2023,1658,1942,1800
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,31-12-2023,2021,2142,2081
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,07-01-2024,4588,4891,4739
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,14-01-2024,2042,2306,2174
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,21-01-2024,4594,4821,4707
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,28-01-2024,1973,2307,2140
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,04-02-2024,3038,3374,3206
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,11-02-2024,2832,3087,2959
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,18-02-2024,2315,2495,2405
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,25-02-2024,2812,3048,2930
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,03-03-2024,2671,3077,2874
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,10-03-2024,1939,2069,2004
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,17-03-2024,3667,3769,3718
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,24-03-2024,3284,3439,3361
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,31-03-2024,3329,3489,3409
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,07-04-2024,3930,4204,4067
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,14-04-2024,3209,3346,3277
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,21-04-2024,4027,4471,4249
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,28-04-2024,3526,3815,3670
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,05-05-2024,2473,2589,2531
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,12-05-2024,2973,3464,3218
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,19-05-2024,3035,3430,3232
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,26-05-2024,4312,4452,4382
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,02-06-2024,2583,2797,2690
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,09-06-2024,3719,4163,3941
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,16-06-2024,3734,4149,3941
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,23-06-2024,3904,4305,4104
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,30-06-2024,3985,4101,4043
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,07-07-2024,4506,4679,4592
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,14-07-2024,1698,1811,1754
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,21-07-2024,2839,3299,3069
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,28-07-2024,4175,4401,4288
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,04-08-2024,4076,4304,4190
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,11-08-2024,2132,2616,2374
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,18-08-2024,3337,3749,3543
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,25-08-2024,4530,4950,4740
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,01-09-2024,2090,2347,2218
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,08-09-2024,4783,5160,4971
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,15-09-2024,3394,3859,3626
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,22-09-2024,3977,4293,4135
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,29-09-2024,3851,4024,3937
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,06-10-2024,4872,5064,4968
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,13-10-2024,3120,3229,3174
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,20-10-2024,2415,2836,2625
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,27-10-2024,3495,3872,3683
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,03-11-2024,2846,3163,3004
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,10-11-2024,3020,3214,3117
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,17-11-2024,3425,3631,3528
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,24-11-2024,2860,2973,2916
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,01-12-2024,3469,3643,3556
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,08-12-2024,4861,5328,5094
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,15-12-2024,3683,3925,3804
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,22-12-2024,4725,5198,4961
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,29-12-2024,2353,2688,2520
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,05-01-2025,3698,3999,3848
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,12-01-2025,2565,2910,2737
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,19-01-2025,1538,1839,1688
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,26-01-2025,1949,2144,2046
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,02-02-2025,2434,2600,2517
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,09-02-2025,4503,4875,4689
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,16-02-2025,2715,3185,2950
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,23-02-2025,4946,5197,5071
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,02-03-2025,3897,4011,3954
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,09-03-2025,2008,2490,2249
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,16-03-2025,4028,4211,4119
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,23-03-2025,1431,1882,1656
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,30-03-2025,3319,3727,3523
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,06-04-2025,4784,5161,4972
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,13-04-2025,1311,1712,1511
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,20-04-2025,2890,3346,3118
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,27-04-2025,3725,4213,3969
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,04-05-2025,2946,3119,3032
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,11-05-2025,2634,2815,2724
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,18-05-2025,3023,3124,3073
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,25-05-2025,1804,2246,2025
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,01-06-2025,3542,3709,3625
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,08-06-2025,4684,4802,4743
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,15-06-2025,2181,2362,2271
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,22-06-2025,3425,3745,3585
Andhra Pradesh,Tirupati,Tirupati Mandi,Red Gram,Local,FAQ,29-06-2025,2662,2813,2737
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,01-01-2023,1547,1709,1628
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,08-01-2023,3213,3538,3375
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,15-01-2023,3688,3818,3753
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,22-01-2023,2164,2287,2225
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,29-01-2023,4554,4864,4709
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,05-02-2023,3344,3698,3521
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,12-02-2023,2907,3166,3036
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,19-02-2023,2373,2829,2601
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,26-02-2023,3427,3768,3597
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,05-03-2023,4784,4980,4882
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,12-03-2023,1527,1683,1605
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,19-03-2023,2618,2916,2767
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,26-03-2023,1921,2022,1971
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,02-04-2023,4696,4900,4798
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,09-04-2023,4368,4689,4528
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,16-04-2023,3682,3908,3795
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,23-04-2023,4735,5086,4910
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,30-04-2023,2463,2915,2689
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,07-05-2023,4608,5026,4817
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,14-05-2023,2718,3078,2898
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,21-05-2023,3534,3974,3754
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,28-05-2023,4067,4502,4284
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,04-06-2023,4742,5031,4886
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,11-06-2023,4549,4846,4697
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,18-06-2023,2340,2775,2557
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,25-06-2023,1732,1993,1862
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,02-07-2023,3345,3824,3584
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,09-07-2023,3907,4222,4064
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,16-07-2023,1851,2079,1965
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,23-07-2023,2094,2341,2217
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,30-07-2023,4006,4170,4088
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,06-08-2023,4539,4943,4741
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,13-08-2023,3217,3515,3366
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,20-08-2023,2603,2714,2658
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,27-08-2023,3845,4025,3935
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,03-09-2023,4082,4451,4266
Andhra Pradesh,Vizianagaram,Vizianagaram Mandi,Red Gram,Local,FAQ,10-09-2023,1563,1871,1717
